"id_producto","categoria","precio","marca","id_tienda","ubicacion","tamano_tienda","id_cliente","edad_cliente","genero_cliente","tipo_cliente","id_promocion","tipo_promocion","descuento","fecha_venta","ventas"
"PROD348","Accesorios","1408.15","Apple","STORE17","Los Ángeles","488 m2","CUST756","30","femenino","Regular","PROMO2","2x1","0.03",2023-11-04,"-6"
"PROD189","Accesorios","1612.63","Bose","13","SAN FRANCISCO","343","CUST208","51","Masculino","Premium",NA,"2x1","17%",2023-11-17,"6"
"PROD1","Accesorios","$1517.94","LG","TND48","Los Ángeles","1420.848","CUST276","33","Otro","Regular","PROMO3",NA,"0.38",2023-11-09,"10"
"PROD492","Laptops","1010.02","HP","41","MIAMI","470","CUST2","57","masculino","Regylar","PROMO3","Descuento","0.24",2023-02-02,"N/A"
"PROD348","Audio","1597.49","Dell","STORE6","Chicago","228 m2","CUST37","61","O","Regular","PROMO2","Descuento","0.41",2023-09-16,"-5"
"PROD1","Smartphones","922.54","Samsung","STORE50","LOS ÁNGELES","795","CUST195","72","No especificado","Nuevo","PROMO7","Descuento","1.46",2023-10-11,"5"
"PROD308","Smartphones","1650.07","Lenono","TND16","MIAMI","581","CUST874","44","Otro","Premium","PROMO6","2x1","0.35",2023-12-13,"3"
"PROD229","Audio","323.21","mP","TND47","Miami","401","CUST131","58","Masculino","Nuevo","PROMO5","2x1","0.47",2023-02-16,"-9"
"PROD337","Tablets","852.89","Bose","STORE38","Los Ángeles","770","CUST723","22","Otro","Regular","PROMO3","2x1","0.17",2023-11-15,"10"
"PROD1","Audio","1339.8","Dell","STORE47","Los Ángeles","822","CUST11","60","Femenino","Regular","PROMO7","Regalo","0.15",2023-05-09,"-6"
"PROD211","Tablets","-1607.52","Samsung","STORE42","Nueva York","6802.848","CUST617","56","Femenino","Regular","PROMO3","2x1","0.14",2023-01-18,"7"
"PROD66","Audio","1536.4","Lenovo","STORE30","Miami","197","CUST158","71","Masculino","Regular","PROMO8","2x1","0.43",2023-08-11,"3"
"PROD377","Smartphones","651930","LG","STORE4","Chicago","418","CUST577","80","Otro","Nuevo","PROMO2","Descuento","0.28",2023-06-07,"2"
"PROD160","Audio","706.94","Bose","TND48","San Francisco","8923 sq ft","CUST526","35","Masculino","Regular","PROMO10","Descuento","0",2023-04-04,"5"
"PROD65","Laptops","1641.69","Sony","STORE2","Houston","281","CUST922","60","Mujer","Regular","PROMO6","Descuento","0.34",2023-10-17,"N/A"
"PROD415","Accesorios","1616.24","Samsung","8","Chicago","521","CUST790","137","Otro","Regular","PROMO7",NA,"1.17",2023-08-12,"6"
"PROD265","Tablets","1650.24","Samsung","STORE33","Houskon","310 m2","CUST516","38","Masculino","Regular","PROMO8","Descuento","0.15",2023-11-26,"-3"
"PROD383","Audio","1073490","Lenovo","TND14","miami","923 m2","CUST553","62","Masculino","Regular","PROMO8","Regalo","0.19",2023-08-02,"-1"
"PROD2","Audio","76.6","Bose","29","Chicago","690","CUST369","23","Femenino","Regular","PROMO8","2x1","0.38",2023-03-15,"9"
"PROD57","Tablets","1414.96","Samsung","STORE6","San Francisco","704","CUST335","53","No especificado","aegular","PROMO2","Regalo","0.44",2023-09-13,"2"
"PROD190","TVs","285.65","LG","STORE45","San Francisco","941","CUST986","73","Otro","Regular","PROMO3","Descuento","0.48",2023-11-10,"6"
"PROD426","Smartphones","496.59","HP","STORE28","Miami","763","CUST738","45","Masculino","Regular","PROMO2","Regalo","0.13",2023-07-30,"-3"
"PROD365","Smartphones","766340","Samsung","STORE23","houston","10591.776","CUST655","56","Masculino","Premium",NA,"Regalo","0.19",2023-09-26,"3"
"PROD500","Smartphones","-1723.14","Sony","STORE37","Nueva York","1636.128","CUST975","30","Masculino","segular","PROMO8","Descuento","0.42",2023-01-25,"3"
"PROD66","Smartphones","-1064.08","HP","TND22","Houston","521","CUST605","52","No especificado","Premium","PROMO4",NA,"0.26",2023-12-06,"9"
"PROD26","TVs","242","Dell","STORE2","Nueva York","475","CUST69","56","Otro","Regular","PROMO4","Regalo","0.3",2023-05-23,"8"
"PROD212","Tablets","1454540","Bose","STORE9","LOS ÁNGELES","913","CUST645","1945-09-27","Otro","Regular","PROMO2","2x1","0.15",2023-03-31,"2"
"PROD119","Smartphones","1965.01","HP","STORE24","Chicago","529","CUST948","56","Masculino","Regular","PROMO6","Regalo","14",2023-02-24,"3"
"PROD126","Smartphones","334.32","Samsung","STORE50","Chicago","102","CUST251","38","Masculino","Regulnr","PROMO4","2x1","0.27",2023-12-22,"3"
"PROD212","Accesorios","886.84","Dell","43","Nueva York","1550.016","CUST942","31","Femenino","Regular","PROMO5",NA,"0.19",2023-04-29,"9"
"PROD365","Laptops","1608.53","Sony","STORE37","Miami","942","CUST616","54","Femenino","Regular","PROMO10","Regalo","0.32",2023-12-13,"6"
"PROD493","Smartphones","206.11","Sony","STORE31","Los Ángeles","177","CUST674","60","Femenino","Premium","PROMO9","2x1","0.26",2023-10-25,"7"
"PROD64","Tablets","$955.48","Sony","STORE1","Nueva York","772","CUST826","41","Femenino","Regular","PROMO8","2x1","0.41",2023-10-20,"7"
"PROD59","TVs","338.86","Dell","STORE24","San Francisco","6253.884","CUST573","79","Masculino","Regular","PROMO3","Descuento","0.19",2023-05-10,"2"
"PROD430","Laptops","195.16","Sony","STORE32","chicago","320","CUST938","45","Masculino","Regular","PROMO7","2x1","0.21",2023-04-05,"6"
"PROD379","Laptops","143.32","LG","STORE9","Los Ángeles","263","CUST603","61","Masculino","Regular","PROMO6","Descuento","0.17",2023-09-03,"1"
"PROD155","Smartphones","578.15","Sony","STORE26","Miami","569","CUST905","71 años","O","Regular","PROMO1","Regalo","0.29",2023-02-21,"1"
"PROD236","Laptops","1674.32","Sony","38","Chicago","943","CUST540","52","Otro","Regular","PROMO9","Descuento","0.18",2023-08-12,"2"
"PROD282","Accegorios","281.64","Lenovo","STORE48","CHICAGO","703","CUST299","24","Femenino","Regular","PROMO6","Regalo","0.5",2023-08-21,"8"
"PROD230","Ausio","209.08","Dell","STORE2","Chicago","10634.832","CUST695","24","Otro","Regular","PROMO3","Regalo","0.38",2023-02-09,"-10"
"PROD127","Audio","1823.77","Sony","STORE1","San Francisco","263","CUST648","65","Masculino","Regular","PROMO4","2x1","43%",2023-10-31,"N/A"
"PROD75","Smartphones","1377.85","Dell","STORE14","Los Ángeles","223","CUST256","43","Otro","Premium","PROMO1","2x1","0.36",2023-05-28,"10"
"PROD475","TVs","77440","Lenovo","45","Houston","248","CUST696","38","Otro","Rsgular",NA,"2x1","23",2023-02-28,"2"
"PROD425","Laptops","1534.33","Dell","STORE31","Houston","6738.264","CUST145","47","Femenino","Regular",NA,"Regalo","0.23",2023-05-17,"8"
"PROD349","Audio","1002.72","LG","30","Nueva York","773","CUST738","31","Otro","Premium","PROMO1","Regalo","0.07",2023-08-31,"2"
"PROD4","Laptops","596.81","HP","STORE14","San Francisco","993","CUST728","75","femenino","Regular","PROMO1","Descuento","0.24",2023-05-16,"7"
"PROD26","Smartphones","644.3","HP","STORE31","Miami","559","CUST313","57","femenino","Premium","PROMO1","Descuento","0.15",2023-05-11,"9"
"PROD31","Tablets","-568.71","Dell","STORE39","Chicago","199","CUST660","61","F","Premium","PROMO2","Descuento","0.1",2023-08-22,"N/A"
"PROD389","Audio","1795.94","Lenovo","STORE43","Chicago","3961 sq ft","CUST338","22","Masculino","Regular","PROMO10",NA,"24%",2023-03-25,"4"
"PROD216","Audio","282.5","HP","STORE38","San Francisco","348","CUST243","49","Femenino","Regular","PROMO10",NA,"0.4",2023-06-24,"4"
"PROD393","Tablets","230.06","Sony","STORE46","Miami","339","CUST54","25","Femenino","Regular","PROMO9","2x1","0.41",2023-10-20,"5"
"PROD463","Accesorios","-1705.71","HP","STORE27","Miami","794","CUST45","24","F","Regular","PROMO2","2x1","0.27",2023-08-03,"2"
"PROD461","TVs","968.86","Lenovo","STORE48","Los Ángeles","3498.3","CUST574","54 años","Masculino","Regular","PROMO7","Regalo","0.48",2023-04-15,"2"
"PROD100","Tablets","1492.87","Samsung","STORE9","nueva york","327","CUST188","42","Femenino","Regular","PROMO6",NA,"0.46",2023-01-14,"2"
"PROD393","Smartphones","$202.03","Apple","STORE47","Nueva York","588","CUST180","29","Masculino","Regular","PROMO7","Descuento","0.17",2023-02-09,"1"
"PROD370","Tablets","1188.18","Dell","28","Nueva York","663","CUST671","54","Otro","Premium","PROMO2","Regalo","0",2023-01-07,"-2"
"PROD74","Tablets","1893.63","Lenbvo","STORE48","San Francisco","593","CUST479","48","Otro","Rerular","PROMO6","2x1","1.01",2023-04-13,"8"
"PROD74","Tablets","1050.51","Bose","STORE8","Chicago","164","CUST940","64","Otro","Regular","PROMO5","2x1","0.33",2023-05-24,"2"
"PROD64","Audio","642.64","Dewl","STORE10","Miami","5597.28","CUST28","18","Femenino","Regular","PROMO6","2x1","0.45",2023-05-08,"9"
"PROD266","kccesorios","1736.61","Samsung","STORE33","Los Ángeles","914","CUST890","78","femenino","Regular","PROMO5","Descuento","0.3",2023-05-25,"N/A"
"PROD337","Audio","1076.95","Apple","STORE15","Los Ángeles","2465 sq ft","CUST69","27","Masculino","Premium","PROMO2",NA,"0.31",2023-02-10,"-7"
"PROD83","Accesorios","96.7","Apple","STORE6","Houston","346","CUST590","26","otro","Regular","PROMO6","Descuento","0.47",2023-04-29,"3"
"PROD495","TVs","917.32","Bose","STORE33","Miami","10171.98","CUST29","66","O","Premium","PROMO6",NA,"0.39",2023-08-04,"2"
"PROD382","Laptops","1011.47","Lenovo","STORE16","Chicago","220","CUST629","65","Femenino","Premium","PROMO7",NA,"0.4",2023-01-27,"6"
"PROD186","Tablets","$1133.69","Samsung","STORE45","San Francisco","756 m2","CUST328","79","M","Nuevo","PROMO5","Descuento","26%",2023-11-05,"9"
"PROD379","Smartphones","1706.47","Lenovo","STORE41","Nueva York","643 m2","CUST678","68","F","Regular","PROMO10","Regalo","0.09",2023-12-03,"7000"
"PROD75","Laptops","-1173.27","Dell","16","San Francisco","633","CUST934","55","Femenino","Regular","PROMO2","Regalo","0.33",2023-11-20,"8"
"PROD367","Accesorios","1264.93","Dell","25","Miami","9515 sq ft","CUST321","53","Otro","Regular","PROMO1","Descuento","0.29",2023-04-07,"-7"
"PROD315","Audio","1032.2","LG","STORE9","Houston","651","CUST661","40","masculino","Regular","PROMO10","2x1","0.05",2023-09-05,"6"
"PROD391","Smartphones","1557.63","Samsung","41","Chicago","616","CUST314","25","Masculino","Premium","PROMO8","Descuento","0.15",2023-12-27,"9"
"PROD494","Accesorios","$1701.68","LG","STORE9","Houston","940","CUST423","22","Femenino","Regular","PROMO4",NA,"45",2023-10-02,"9"
"PROD142","Audio","1700.74","Lenovo","STORE9","Nueva York","660","CUST127","58","M","Premium","PROMO5","2x1","0.23",2023-02-24,"2000"
"PROD291","Smartphones","915.11","Samstng","TND42","san francisco","113","CUST284","63","F","Regular","PROMO9",NA,"0.49",2023-10-30,"9"
"PROD386","Tablets","351.52","Apple","STORE40","HOUSTON","239","CUST10","63","Otro","Regular","PROMO10","Descuento","0.43",2023-08-18,"4000"
"PROD248","Accesmrios","767.32","Bole","STORE36","Houston","344","CUST319","42","Masculino","Regular",NA,"Descuento","0.46",2023-06-24,"5"
"PROD36","Tablets","1381.8","Sony","STORE6","Miami","5532.696","CUST999","52","Otro","Nuevo","PROMO5","2x1","0.15",2023-09-11,"7"
"PROD305","Laptops","1740.07","Dell","STORE8","Chicago","732","CUST93","64","Otro","Premium","PROMO5",NA,"0.16",2023-07-14,"9"
"PROD430","Laptops","424.48","Samsung","STORE44","Miaai","376","CUST508","59","Femenino","Nuevo","PROMO4","2x1","0.19",2023-10-30,"2"
"PROD102","TVs","1255.77","HP","STORE45","chicago","438","CUST630","41","Femenino","Regular",NA,"Descuento","0.2",2023-11-27,"6"
"PROD326","TVs","1163.64","Lenovo","49","Los Ángeles","500","CUST566","73","Femenino","Regular","PROMO6","Descuento","0.43",2023-07-19,"9"
"PROD96","Laptops","1900.81","HP","47","Miami","10667.124","CUST10","59","Otro","Premium","PROMO8",NA,"0.03",2023-11-02,"2000"
"PROD485","Accesorios","802.67","Samsung","STORE37","Los Ángeles","207","CUST539","47","Otro","Regular","PROMO1","2x1","0.49",2023-08-19,"3"
"PROD331","Accesorios","1828","Samsung","STORE22","Los Ángeles","581","CUST754","75","Masculino","Regular","PROMO2",NA,"0.41",2023-05-07,"3"
"PROD417","Accesorios","617.19","Samsung","STORE28","Los Ángeles","873","CUST285","138","M","Regular","PROMO9","2x1","0.01",2023-03-05,"3"
"PROD333","Accesorios","353.93","Sony","14","Miami","207","CUST766","34 años","Otro","Regular","PROMO2","Regalo","33%",2023-07-30,"9"
"PROD329","Tes","$560.89","Samsung","STORE45","Chicago","790","CUST624","39","femenino","Regular","PROMO2",NA,"0.09",2023-02-27,"9"
"PROD478","Laptops","596.11","HP","TND21","San Francisco","201 m2","CUST634","21 años","Otro","Premium","PROMO6","Regalo","1.4",2023-09-17,"9"
"PROD26","Audio","981.35","Dell","STORE46","chicago","5263.596","CUST196","48","Masculino","Regular","PROMO5",NA,"0.44",2023-01-15,"8"
"PROD406","Laptops","-1781.89","LG","STORE6","Miami","180","CUST448","65","M","Regular","PROMO5","2x1","0.3",2023-12-19,"10"
"PROD352","Laptops","466.03","Sony","33","san francisco","642","CUST629","33 años","Femenino","Nuevo","PROMO1","Regalo","0.39",2023-04-11,"-1"
"PROD362","Akdio","1317.92","Samsung","STORE41","Chicago","535 m2","CUST623","42","Masculino","Regular","PROMO2","Descuento","15",2023-10-10,"3"
"PROD42","TVs","1119.15","HP","STORE6","Nueva York","4090 sq ft","CUST746","65","F","Regular","PROMO9","Regalo","0.43",2023-12-19,"7"
"PROD1","Accesorios","91.84","Samsung","STORE15","San Francisco","349","CUST721","-5","Femenino","Regular","PROMO3",NA,"0.2",2023-07-26,"9"
"PROD94","Accesorios","554.43","Samsung","24","Miami","946","CUST853","147","Otro","Premium","PROMO7","Regalo","22",2023-03-27,"10"
"PROD167","Audio","112.85","Bose","STORE24","Chicago","413","CUST624","54 años","Masculino","Premium","PROMO7","2x1","0.19",2023-02-11,"-2"
"PROD230","Tablets","870.77","Dell","STORE47","Miami","689","CUST321","65","Femenino","Regular","PROMO4","Descuento","0.13",2023-12-22,"7"
"PROD13","Accesorios","1126.95","HP","STORE20","Chicago","691","CUST899","55","F","Nuevo","PROMO3","2x1","0.18",2023-04-17,"3"
"PROD86","Tablets","1775.76","Sony","TND50","San Francisco","759","CUST715","32","Femenino","Nuevo","PROMO6","Regalo","25",2023-11-30,"9"
"PROD115","Audio","1185.75","Apple","STORE20","Nueva York","4898 sq ft","CUST878","65","Otro","Regular","PROMO4","Regalo","0.42",2023-11-23,"N/A"
"PROD109","Laptops","1072.87","Apple","TND45","San Francisco","761","CUST67","66","Femenino","Regular","PROMO10",NA,"0.23",2023-08-06,"4"
"PROD148","Tablets","1793.37","Lenovo","35","Houston","196","CUST597","1964-09-27","Otro","Premium","PROMO1","Descuento","0.37",2023-01-04,"7"
"PROD279","Tablets","-450.02","HP","STORE47","San Francisco","944","CUST279","34","Masculino","Premium",NA,"Regalo","23",2023-05-23,"4000"
"PROD165","Tablets","1261.31","Lenovo","STORE8","San Francisco","124","CUST874","38","Otro","Regllar","PROMO10","Descuento","0.17",2023-12-10,"9"
"PROD297","Smartphones","1307800","Bose","STORE13","Houston","276","CUST243","39","O","Regular","PROMO4","2x1","0.04",2023-06-21,"3"
"PROD478","Audio","612.1","HP","TND38","chicago","339","CUST638","42","M","Regular","PROMO4","2x1","0.25",2023-09-20,"4"
"PROD165","Laptops","450760","LG","STORE40","SAN FRANCISCO","4714.632","CUST451","1950-09-27","Femenino","Regular","PROMO3","2x1","37%",2023-08-03,"-5"
"PROD492","TVs","104.67","Sony","STORE1","CHICAGO","883","CUST371","1979-09-27","Otro","Regular","PROMO10","2x1","0.41",2023-04-29,"5"
"PROD230","Smartphenes","680.26","Sony","TND16","Chicago","128 m2","CUST708","19","Masculino","Regular","PROMO5","2x1","0.18",2023-08-02,"4"
"PROD336","Accesorios","936070","Bose","46","Chicago","411","CUST665","71","otro","Premium","PROMO7","Descuento","0.23",2023-07-05,"3"
"PROD378","Audio","1314.28","Samsung","STORE11","Miami","7384 sq ft","CUST912","65","Mujer","Premium","PROMO5","Regalo","0.07",2023-04-01,"6"
"PROD127","Accesorios","1537.4","Sony","STORE10","San Francisco","697","CUST557","53","Otro","Premium","PROMO2","2x1","0.3",2023-06-12,"3"
"PROD172","Smartphones","1227.91","Dell","TND15","Houston","675","CUST805","45","Masculino","Premium","PROMO10","Regalo","0.17",2023-06-30,"5"
"PROD285","Audio","310420","Samsung","STORE37","Chicago","535","CUST909","40","Masculino","Regular","PROMO10","2x1","0.03",2023-09-12,"2"
"PROD311","Accesorios","1179.32","Lenovo","STORE27","Houston","367","CUST564","38","Otro","Regulsr",NA,"Descuento","0.22",2023-04-30,"8000"
"PROD416","Tablets","1536.51","cell","STORE20","houston","340","CUST338","66","Otro","Regular","PROMO6","Regalo","0.39",2023-06-23,"4"
"PROD201","Accesorios","324.03","Sony","STORE9","Miami","810 m2","CUST754","68","O","Premium","PROMO3","2x1","44",2023-10-27,"6000"
"PROD128","TVs","952.05","Apple","STORE37","Miami","6329 sq ft","CUST717","105","femenino","Premium","PROMO2","2x1","0.12",2023-06-10,"7"
"PROD215","Laptops","1462.79","Sony","STORE36","HOUSTON","727","CUST684","122","masculino","Regular","PROMO1",NA,"0.45",2023-10-28,"3"
"PROD43","Accesorios","991.47","Lenovo","STORE23","Los Ángeles","2744.82","CUST605","32","Femenino","Nuevo","PROMO5",NA,"0.03",2023-03-30,"6"
"PROD318","Smartphones","50.95","HP","STORE7","Miami","3358 sq ft","CUST669","38","Femenino","Regular","PROMO7",NA,"0.48",2023-01-21,"-1"
"PROD24","Smartphones","1649.93","Dell","STORE7","san francisco","314","CUST20","68","Masculino","Regular",NA,"2x1","0.37",2023-05-28,"2"
"PROD69","Smartphones","1996.66","Bose","TND1","Los Ángeles","476","CUST48","37 años","Femenino","Regular","PROMO6","2x1","0.39",2023-03-04,"5"
"PROD229","TVs","1681.66","Lenovo","STORE24","San Francisco","480 m2","CUST172","49","Femenino","Premium","PROMO7","2x1","0.17",2023-12-30,"7"
"PROD205","Tablets","792.29","Sony","TND43","Chicago","118","CUST393","36","O","Premium","PROMO4","Regalo","0.24",2023-01-11,"7"
"PROD166","Accesorios","138.45","Sony","STORE36","Chicago","9676.836","CUST659","1968-09-27","Femenino","Regular",NA,"Regalo","0.4",2023-10-08,"6"
"PROD36","TVs","1190.37","Dell","STORE46","Chicago","5942 sq ft","CUST539","28","O","Regular",NA,"2x1","0.26",2023-11-24,"5"
"PROD31","Laptops","828.09","LG","41","miami","334","CUST965","80","Otro","Premium","PROMO8","Descuento","0.33",2023-11-10,"1"
"PROD241","Laptops","1766.77","Lenovo","9","San Francisco","803","CUST58","67","Masculino","Regular",NA,"Descuento","0.34",2023-01-22,"10"
"PROD217","TVs","1300.23","Sony","STORE6","Chicago","892","CUST779","47","Masculino","Regular","PROMO5","Regalo","0.29",2023-07-30,"4"
"PROD99","Smartphones","575.72","HP","STORE37","Los Ángeles","961","CUST729","62","Femenino","Regblar","PROMO8","Descuento","0.04",2023-01-05,"6"
"PROD41","Audio","1202110","Apble","STORE7","NUEVA YORK","949","CUST124","32","O","Premium","PROMO5","2x1","40%",2023-06-16,"-2"
"PROD465","Smartphones","321.04","HP","STORE2","Nueva York","361","CUST246","18","Femenino","Premium","PROMO3","Regalo","0.2",2023-07-17,"8000"
"PROD332","Audio","422.41","Lenovo","STORE12","SAN FRANCISCO","681","CUST801","33","Masculino","Premium","PROMO3","Regalo","0.03",2023-01-09,"6"
"PROD226","Audio","681.88","aony","STORE33","Houston","483","CUST132","25","Otro","Regular","PROMO9","Regalo","0.14",2023-05-16,"10"
"PROD467","TVs","1322.07","Dell","STORE41","chicago","382","CUST17","45","femenino","Regular","PROMO2",NA,"0.07",2023-11-10,"4"
"PROD218","Audio","750.2","LG","3","San Francisco","311","CUST468","43","Masculino","Regular","PROMO7","2x1","0.49",2023-09-20,"N/A"
"PROD168","Audio","437.02","Dell","STORE3","NUEVA YORK","462","CUST922","72","Femenino","Regular","PROMO7","Descuento","0.18",2023-05-15,"5"
"PROD495","Tablets","-954.8","Dell","STORE19","nueva york","789","CUST650","1962-09-27","Otro","Premium","PROMO8","2x1","0.11",2023-03-08,"5"
"PROD451","Tablets","$1540.99","Skny","STORE34","San Francisco","2465 sq ft","CUST724","1993-09-27","Otro","Reguljr","PROMO9",NA,"0.49",2023-07-14,"4"
"PROD244","Smartphones","-1234.41","LG","STORE4","Los Ángeles","662 m2","CUST305","66","Masculino","Premium","PROMO3",NA,"0.3",2023-03-13,"8"
